Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
SW CAPITOL HWY / SW 26TH AVE,21-0246,Multnomah,2000 - 2200,3,2021,2021-03-22,FALSE,Central,45.47607265,-122.7038842,9,"7,636,853","667,373"
SE 101ST AVE / SE WOODSTOCK BLVD,20-0263,Lents,0000 - 0200,6,2020,2020-06-13,TRUE,East,45.47612995,-122.5598374,0,"7,673,790","666,419"
6400 BLOCK OF SE 82ND AVE,20-0811,Lents,2200 - 2400,11,2020,2020-11-29,FALSE,East,45.47631949,-122.579004,1,"7,668,877","666,614"
6400 BLOCK OF SE 82ND AVE,21-0565,Lents,2200 - 2400,6,2021,2021-06-26,FALSE,East,45.47631949,-122.579004,0,"7,668,877","666,614"
6400 BLOCK OF SE 82ND AVE,21-1255,Lents,0200 - 0400,12,2021,2021-12-11,FALSE,East,45.47631949,-122.579004,2,"7,668,877","666,614"
11500 BLOCK OF SE FOSTER RD,21-1150,Pleasant Valley,2000 - 2200,11,2021,2021-11-13,TRUE,East,45.47637813,-122.5454953,0,"7,677,470","666,416"
6400 BLOCK OF SE 137TH AVE,20-0172,Pleasant Valley,0200 - 0400,5,2020,2020-05-02,FALSE,East,45.47638628,-122.5224246,16,"7,683,386","666,270"
11700 BLOCK OF SE FOSTER RD,20-0805,Pleasant Valley,2000 - 2200,11,2020,2020-11-29,TRUE,East,45.47640242,-122.543207,3,"7,678,057","666,410"
12100 BLOCK OF SE FOSTER RD,21-0981,Powellhurst-Gilbert,0000 - 0200,10,2021,2021-10-03,FALSE,East,45.47657238,-122.5378119,1,"7,679,442","666,437"
12800 BLOCK OF SE FOSTER RD,20-0832,Pleasant Valley,1600 - 1800,12,2020,2020-12-04,TRUE,East,45.476655,-122.5314466,0,"7,681,075","666,426"
12800 BLOCK OF SE FOSTER RD,22-0218,Pleasant Valley,2200 - 2400,2,2022,2022-02-20,TRUE,East,45.476655,-122.5314466,15,"7,681,075","666,426"
SE HENRY ST / SE 93RD AVE,19-0115,Lents,1800 - 2000,4,2019,2019-04-24,TRUE,East,45.47665652,-122.5676327,0,"7,671,796","666,662"
SE 97TH AVE / SE HENRY ST,20-0418,Lents,2200 - 2400,8,2020,2020-08-12,FALSE,East,45.47666012,-122.5634679,0,"7,672,864","666,636"
13000 BLOCK OF SE FOSTER RD,19-0299,Pleasant Valley,0000 - 0200,9,2019,2019-09-13,TRUE,East,45.47672356,-122.5291208,1,"7,681,672","666,436"
10200 BLOCK OF SE FOSTER RD,21-1281,Lents,0800 - 1000,12,2021,2021-12-18,FALSE,East,45.47686737,-122.5580352,8,"7,674,259","666,676"
10200 BLOCK OF SE FOSTER RD,19-0404,Lents,0200 - 0400,12,2019,2019-12-14,FALSE,East,45.476953,-122.5580032,0,"7,674,268","666,707"
6200 BLOCK OF SE 103RD PL,21-0817,Lents,0600 - 0800,8,2021,2021-08-22,FALSE,East,45.47703198,-122.5565046,14,"7,674,653","666,726"
6200 BLOCK OF SE 128TH AVE,20-0796,Pleasant Valley,0400 - 0600,11,2020,2020-11-27,FALSE,East,45.47735698,-122.5320878,12,"7,680,917","666,686"
14800 BLOCK OF SE FOSTER RD,21-1223,Pleasant Valley,0400 - 0600,12,2021,2021-12-05,FALSE,East,45.47742713,-122.5104932,6,"7,686,455","666,573"
6200 BLOCK OF SE 97TH AVE,21-0147,Lents,1000 - 1200,2,2021,2021-02-18,FALSE,East,45.47752287,-122.5633978,7,"7,672,890","666,950"
6400 BLOCK OF S BEAVER AVE,20-0531,South Portland,2000 - 2200,9,2020,2020-09-01,FALSE,Central,45.47760233,-122.6711209,0,"7,645,269","667,703"
6200 BLOCK OF SE 19TH AVE,20-0146,Sellwood-Moreland,1800 - 2000,4,2020,2020-04-13,FALSE,Central,45.47775683,-122.6462682,1,"7,651,643","667,589"
6400 BLOCK OF SW 30TH AVE,21-1196,Hillsdale,2000 - 2200,11,2021,2021-11-26,FALSE,Central,45.47780815,-122.7076644,0,"7,635,901","668,032"
6100 BLOCK OF SE 103RD PL,22-0296,Lents,0600 - 0800,3,2022,2022-03-11,TRUE,East,45.47790999,-122.5565013,19,"7,674,662","667,046"
6200 BLOCK OF SE 82ND AVE,22-0011,Mt Scott-Arleta,1600 - 1800,1,2022,2022-01-02,FALSE,East,45.477942,-122.5790984,1,"7,668,868","667,206"
9800 BLOCK OF SE FOSTER RD,21-0525,Lents,0000 - 0200,6,2021,2021-06-18,TRUE,East,45.47807297,-122.5620996,0,"7,673,228","667,142"
9700 BLOCK OF SE FOSTER RD,20-0220,Lents,0000 - 0200,5,2020,2020-05-26,FALSE,East,45.47824823,-122.5630342,3,"7,672,990","667,212"
7800 BLOCK OF SE CARLTON ST,19-0077,Mt Scott-Arleta,0200 - 0400,3,2019,2019-03-14,FALSE,East,45.47828749,-122.582894,16,"7,667,898","667,357"
I205 FWY SB / SE WOODSTOCK BLVD,22-0080,Lents,1000 - 1200,1,2022,2022-01-04,FALSE,East,45.47833838,-122.5659546,0,"7,672,242","667,264"
12100 BLOCK OF SE MARTINS ST,21-0963,Powellhurst-Gilbert,2200 - 2400,9,2021,2021-09-26,TRUE,East,45.47834997,-122.5375169,1,"7,679,534","667,083"
6000 BLOCK OF SE 128TH AVE,20-0828,Pleasant Valley,1800 - 2000,12,2020,2020-12-03,FALSE,East,45.47838031,-122.5320893,7,"7,680,926","667,059"
6100 BLOCK OF SE 72ND AVE,21-0694,Mt Scott-Arleta,2200 - 2400,7,2021,2021-07-27,FALSE,East,45.47858643,-122.5892424,3,"7,666,273","667,508"
7000 BLOCK OF SE MARTINS ST,21-0900,Mt Scott-Arleta,2000 - 2200,9,2021,2021-09-13,FALSE,East,45.47889386,-122.5905914,21,"7,665,930","667,629"
7000 BLOCK OF SE MARTINS ST,21-1049,Mt Scott-Arleta,1800 - 2000,10,2021,2021-10-18,FALSE,East,45.47889386,-122.5905914,0,"7,665,930","667,629"
SE 99TH AVE / SE YUKON ST,20-0082,Lents,0400 - 0600,2,2020,2020-02-17,FALSE,East,45.47900888,-122.5617748,3,"7,673,320","667,481"
SE 99TH AVE / SE YUKON ST,20-0083,Lents,2200 - 2400,2,2020,2020-02-14,FALSE,East,45.47900888,-122.5617748,1,"7,673,320","667,481"
SE YUKON ST / SE 97TH AVE,19-0065,Lents,2200 - 2400,2,2019,2019-02-27,FALSE,East,45.47901533,-122.5634013,6,"7,672,903","667,494"
10200 BLOCK OF SE YUKON ST,22-0037,Lents,0400 - 0600,1,2022,2022-01-12,FALSE,East,45.47904963,-122.5579738,1,"7,674,295","667,471"
6800 BLOCK OF SE WOODSTOCK BLVD,20-0466,Mt Scott-Arleta,1600 - 1800,8,2020,2020-08-25,FALSE,East,45.47910668,-122.5924635,17,"7,665,452","667,719"
6300 BLOCK OF SE WOODSTOCK BLVD,22-0397,Mt Scott-Arleta,1000 - 1200,3,2022,2022-03-31,FALSE,East,45.47910938,-122.5983292,0,"7,663,948","667,759"
8900 BLOCK OF SE WOODSTOCK BLVD,20-0532,Lents,1200 - 1400,9,2020,2020-09-01,FALSE,East,45.47921553,-122.5711774,0,"7,670,911","667,618"
9900 BLOCK OF SE YUKON ST,19-0063,Lents,2000 - 2200,2,2019,2019-02-25,FALSE,East,45.4792201,-122.5613184,11,"7,673,439","667,555"
9900 BLOCK OF SE YUKON ST,19-0106,Lents,0000 - 0200,4,2019,2019-04-14,FALSE,East,45.4792201,-122.5613184,3,"7,673,439","667,555"
9900 BLOCK OF SE YUKON ST,19-0349,Lents,0200 - 0400,10,2019,2019-10-30,FALSE,East,45.4792201,-122.5613184,7,"7,673,439","667,555"
6000 BLOCK OF SE 72ND AVE,22-0391,Mt Scott-Arleta,1800 - 2000,3,2022,2022-03-29,TRUE,East,45.47922631,-122.5893596,12,"7,666,249","667,742"
1800 BLOCK OF SW IOWA ST,21-0778,Hillsdale,2000 - 2200,7,2021,2021-07-10,TRUE,Central,45.479228,-122.697583,1,"7,638,500","668,479"
2500 BLOCK OF SW BERTHA BLVD,21-1058,Hillsdale,0000 - 0200,10,2021,2021-10-22,FALSE,Central,45.47927921,-122.7029282,5,"7,637,130","668,535"
SE WOODSTOCK BLVD / SE 87TH AVE,20-0897,Lents,1400 - 1600,12,2020,2020-12-25,FALSE,East,45.47929614,-122.5733994,6,"7,670,342","667,662"
SE FOSTER RD / SE 94TH AVE,20-0612,Lents,1200 - 1400,9,2020,2020-09-29,FALSE,East,45.47933988,-122.5668646,12,"7,672,018","667,635"
SE WOODSTOCK BLVD / SE 83RD AVE,21-1001,Lents,2000 - 2200,10,2021,2021-10-08,FALSE,East,45.47943839,-122.5779754,6,"7,669,170","667,744"
SE 82ND AVE / SE WOODSTOCK BLVD,21-0071,Lents,1800 - 2000,1,2021,2021-01-23,FALSE,East,45.47946905,-122.57901,4,"7,668,905","667,762"
5900 BLOCK OF SE 92ND AVE,21-1287,Lents,1400 - 1600,12,2021,2021-12-19,FALSE,East,45.47946922,-122.5686711,1,"7,671,556","667,694"
7200 BLOCK OF SE WOODSTOCK BLVD,20-0450,Mt Scott-Arleta,0000 - 0200,8,2020,2020-08-21,TRUE,East,45.47950191,-122.5888393,7,"7,666,385","667,839"
SE 72ND AVE / SE WOODSTOCK BLVD,21-0713,Mt Scott-Arleta,2200 - 2400,7,2021,2021-07-30,FALSE,East,45.47951562,-122.5892922,0,"7,666,269","667,847"
SE 72ND AVE / SE WOODSTOCK BLVD,21-0924,Mt Scott-Arleta,2200 - 2400,9,2021,2021-09-19,FALSE,East,45.47951562,-122.5892922,18,"7,666,269","667,847"
7100 BLOCK OF SE WOODSTOCK BLVD,21-0670,Mt Scott-Arleta,0000 - 0200,7,2021,2021-07-23,FALSE,East,45.47956785,-122.5897387,33,"7,666,155","667,869"
7100 BLOCK OF SE WOODSTOCK BLVD,21-0711,Mt Scott-Arleta,0000 - 0200,7,2021,2021-07-23,FALSE,East,45.47956785,-122.5897387,0,"7,666,155","667,869"
SE 73RD AVE / SE WOODSTOCK BLVD,20-0731,Mt Scott-Arleta,2200 - 2400,11,2020,2020-11-03,FALSE,East,45.47959659,-122.5880082,25,"7,666,599","667,868"
3100 BLOCK OF SW IOWA ST,21-0503,Hayhurst,0000 - 0200,6,2021,2021-06-12,TRUE,Central,45.4797131,-122.7090489,1,"7,635,565","668,736"
9200 BLOCK OF SE FOSTER RD,21-0078,Lents,0000 - 0200,1,2021,2021-01-25,FALSE,East,45.47974937,-122.5681977,6,"7,671,680","667,793"
7200 BLOCK OF SE WOODSTOCK BLVD,21-0643,Mt Scott-Arleta,2000 - 2200,7,2021,2021-07-15,FALSE,East,45.47978944,-122.5888694,8,"7,666,380","667,944"
7200 BLOCK OF SE WOODSTOCK BLVD,21-0689,Mt Scott-Arleta,0000 - 0200,7,2021,2021-07-27,TRUE,East,45.47978944,-122.5888694,24,"7,666,380","667,944"
9900 BLOCK OF SE KNIGHT ST,19-0322,Lents,1200 - 1400,10,2019,2019-10-07,FALSE,East,45.47981943,-122.5612504,10,"7,673,462","667,773"
12500 BLOCK OF SE RAMONA ST,21-0715,Pleasant Valley,0400 - 0600,7,2021,2021-07-31,FALSE,East,45.48009371,-122.5337145,22,"7,680,525","667,694"
6800 BLOCK OF SE KNIGHT ST,22-0291,Mt Scott-Arleta,1800 - 2000,2,2022,2022-02-24,FALSE,East,45.48009914,-122.5925039,0,"7,665,451","668,081"
SE FOSTER RD / SE 91ST AVE,20-0671,Lents,2200 - 2400,10,2020,2020-10-16,FALSE,East,45.48010583,-122.5695796,0,"7,671,329","667,932"
12200 BLOCK OF SE RAMONA ST,21-0020,Pleasant Valley,2200 - 2400,1,2021,2021-01-05,FALSE,East,45.48010655,-122.5365503,10,"7,679,798","667,717"
12200 BLOCK OF SE RAMONA ST,20-0201,Pleasant Valley,0000 - 0200,5,2020,2020-05-20,FALSE,East,45.48010682,-122.5369988,2,"7,679,683","667,720"
8100 BLOCK OF SE KNIGHT ST,20-0603,Mt Scott-Arleta,1800 - 2000,9,2020,2020-09-25,FALSE,East,45.48014835,-122.5795263,6,"7,668,779","668,013"
8100 BLOCK OF SE KNIGHT ST,21-0682,Mt Scott-Arleta,2200 - 2400,7,2021,2021-07-25,FALSE,East,45.48014835,-122.5795263,8,"7,668,779","668,013"
SE 122ND AVE / SE RAMONA ST,20-0376,Powellhurst-Gilbert,2200 - 2400,7,2020,2020-07-28,FALSE,East,45.48015189,-122.5372422,12,"7,679,621","667,738"
SE 122ND AVE / SE RAMONA ST,21-0145,Powellhurst-Gilbert,2000 - 2200,2,2021,2021-02-18,FALSE,East,45.48015189,-122.5372422,7,"7,679,621","667,738"
5900 BLOCK OF SE 72ND AVE,21-0942,Mt Scott-Arleta,1800 - 2000,9,2021,2021-09-21,FALSE,East,45.48016719,-122.5892187,3,"7,666,294","668,084"
5900 BLOCK OF SE 72ND AVE,21-1216,Mt Scott-Arleta,2000 - 2200,12,2021,2021-12-02,FALSE,East,45.48016719,-122.5892187,15,"7,666,294","668,084"
12300 BLOCK OF SE RAMONA ST,20-0025,Pleasant Valley,2200 - 2400,1,2020,2020-01-11,FALSE,East,45.48018919,-122.5352935,0,"7,680,121","667,739"
12300 BLOCK OF SE RAMONA ST,22-0198,Pleasant Valley,0200 - 0400,2,2022,2022-02-18,FALSE,East,45.48018933,-122.5357498,7,"7,680,004","667,742"
5800 BLOCK OF SE 99TH AVE,20-0484,Lents,0000 - 0200,8,2020,2020-08-29,FALSE,East,45.48021865,-122.5617836,3,"7,673,329","667,922"
5800 BLOCK OF SE 99TH AVE,20-0523,Lents,1200 - 1400,9,2020,2020-09-07,FALSE,East,45.48021865,-122.5617836,27,"7,673,329","667,922"
7400 BLOCK OF SE KNIGHT ST,21-1050,Mt Scott-Arleta,0200 - 0400,10,2021,2021-10-19,FALSE,East,45.48026428,-122.5862933,0,"7,667,045","668,100"
SE 72ND AVE / SE KNIGHT ST,22-0124,Mt Scott-Arleta,1800 - 2000,2,2022,2022-02-01,FALSE,East,45.48026483,-122.5892807,9,"7,666,279","668,120"
7900 BLOCK OF SE KNIGHT ST,22-0094,Mt Scott-Arleta,1600 - 1800,1,2022,2022-01-29,FALSE,East,45.48034759,-122.5820062,8,"7,668,145","668,102"
9800 BLOCK OF SE RAMONA ST,19-0198,Lents,1200 - 1400,6,2019,2019-06-29,FALSE,East,45.48052232,-122.5621378,1,"7,673,241","668,035"
5800 BLOCK OF SE 88TH AVE,20-0130,Lents,0800 - 1000,4,2020,2020-04-06,FALSE,East,45.4805325,-122.5723915,1,"7,670,612","668,106"
5800 BLOCK OF SE 88TH AVE,20-0209,Lents,2200 - 2400,5,2020,2020-05-27,FALSE,East,45.4805325,-122.5723915,1,"7,670,612","668,106"
5800 BLOCK OF SE 77TH AVE,21-0929,Mt Scott-Arleta,1600 - 1800,9,2021,2021-09-20,FALSE,East,45.48064208,-122.5840724,1,"7,667,618","668,223"
SB SW BARBUR BLVD TO / WB SW CAPITOL HWY,21-0204,South Portland,2000 - 2200,3,2021,2021-03-07,TRUE,Central,45.48066399,-122.6802591,0,"7,642,956","668,882"
SW CAPITOL HWY / SW BARBUR BLVD,21-0259,South Portland,0600 - 0800,3,2021,2021-03-25,FALSE,Central,45.48069933,-122.680276,1,"7,642,952","668,895"
SW CAPITOL HWY / SW BARBUR BLVD,21-0272,South Portland,0800 - 1000,3,2021,2021-03-28,TRUE,Central,45.48069933,-122.680276,1,"7,642,952","668,895"
SE FOSTER RD / SE 88TH AVE,21-0676,Lents,1600 - 1800,7,2021,2021-07-24,FALSE,East,45.48094265,-122.5723167,5,"7,670,635","668,255"
5700 BLOCK OF SE 91ST AVE,21-1217,Lents,0000 - 0200,12,2021,2021-12-03,TRUE,East,45.48103545,-122.5697577,5,"7,671,292","668,272"
10300 BLOCK OF SE REEDWAY ST,19-0429,Lents,0600 - 0800,5,2019,2019-05-24,TRUE,East,45.48115805,-122.5565213,1,"7,674,687","668,230"
5900 BLOCK OF SW 30TH AVE,21-0358,Hillsdale,2200 - 2400,5,2021,2021-05-01,FALSE,Central,45.48117718,-122.7076783,0,"7,635,931","669,260"
8900 BLOCK OF SE REEDWAY ST,19-0255,Lents,0600 - 0800,8,2019,2019-08-11,FALSE,East,45.48131814,-122.5706651,1,"7,671,062","668,381"
8900 BLOCK OF SE REEDWAY ST,19-0368,Lents,0000 - 0200,11,2019,2019-11-16,FALSE,East,45.48131814,-122.5706651,9,"7,671,062","668,381"
8900 BLOCK OF SE REEDWAY ST,21-0397,Lents,2000 - 2200,5,2021,2021-05-14,FALSE,East,45.48131814,-122.5706651,5,"7,671,062","668,381"
8900 BLOCK OF SE REEDWAY ST,22-0346,Lents,0400 - 0600,3,2022,2022-03-21,FALSE,East,45.48131814,-122.5706651,3,"7,671,062","668,381"
SE 92ND AVE / SE REEDWAY ST,21-0550,Lents,1000 - 1200,6,2021,2021-06-23,FALSE,East,45.48131966,-122.568602,9,"7,671,591","668,368"
5700 BLOCK OF SE 74TH AVE,22-0238,Mt Scott-Arleta,1400 - 1600,2,2022,2022-02-27,FALSE,East,45.48134184,-122.5866331,4,"7,666,968","668,495"
8600 BLOCK OF SE FOSTER RD,21-0056,Lents,0400 - 0600,1,2021,2021-01-16,FALSE,East,45.48157687,-122.5745708,5,"7,670,063","668,501"
5600 BLOCK OF SE 83RD AVE,19-0461,Lents,1800 - 2000,1,2019,2019-01-04,FALSE,East,45.48165715,-122.5778693,0,"7,669,218","668,552"
SE 74TH AVE / SE REEDWAY ST,21-0794,Mt Scott-Arleta,1800 - 2000,8,2021,2021-08-12,FALSE,East,45.48168371,-122.5866925,20,"7,666,956","668,620"
SE 74TH AVE / SE REEDWAY ST,21-0856,Mt Scott-Arleta,0400 - 0600,9,2021,2021-09-01,FALSE,East,45.48168371,-122.5866925,22,"7,666,956","668,620"
5600 BLOCK OF SE 119TH AVE,21-0217,Powellhurst-Gilbert,1200 - 1400,3,2021,2021-03-10,FALSE,East,45.48174907,-122.5409266,0,"7,678,691","668,344"
10000 BLOCK OF SE ELLIS ST,20-0084,Lents,2000 - 2200,2,2020,2020-02-17,FALSE,East,45.4818477,-122.5601383,3,"7,673,766","668,505"
9800 BLOCK OF SE ELLIS ST,22-0171,Lents,2200 - 2400,2,2022,2022-02-12,FALSE,East,45.48189778,-122.5620863,18,"7,673,267","668,536"
5600 BLOCK OF SE 88TH AVE,20-0503,Lents,2000 - 2200,8,2020,2020-08-16,FALSE,East,45.48192049,-122.5719507,5,"7,670,738","668,609"
8400 BLOCK OF SE FOSTER RD,19-0132,Lents,1800 - 2000,5,2019,2019-05-03,FALSE,East,45.48199193,-122.576653,24,"7,669,533","668,666"
8400 BLOCK OF SE FOSTER RD,21-1310,Lents,1600 - 1800,12,2021,2021-12-28,FALSE,East,45.48199193,-122.576653,3,"7,669,533","668,666"
5600 BLOCK OF SE 82ND AVE,21-0201,Mt Scott-Arleta,0000 - 0200,3,2021,2021-03-07,FALSE,East,45.48201766,-122.5790214,0,"7,668,926","668,691"
8300 BLOCK OF SE FOSTER RD,19-0114,Lents,1000 - 1200,4,2019,2019-04-24,TRUE,East,45.48212217,-122.5771882,0,"7,669,397","668,717"
8400 BLOCK OF SE ELLIS ST,22-0306,Lents,1800 - 2000,3,2022,2022-03-13,FALSE,East,45.4821933,-122.5761377,0,"7,669,667","668,736"
SE 86TH AVE / SE ELLIS ST,21-0775,Lents,1600 - 1800,8,2021,2021-08-12,FALSE,East,45.48224347,-122.5748798,0,"7,669,990","668,746"
SE ELLIS ST / SE 87TH AVE,22-0352,Lents,1600 - 1800,3,2022,2022-03-21,FALSE,East,45.48225357,-122.5732577,3,"7,670,406","668,739"
8000 BLOCK OF SE ELLIS ST,22-0314,Mt Scott-Arleta,0200 - 0400,3,2022,2022-03-09,FALSE,East,45.48231546,-122.5809083,0,"7,668,445","668,812"
SE 74TH AVE / SE ELLIS ST,21-1053,Mt Scott-Arleta,2000 - 2200,10,2021,2021-10-20,FALSE,East,45.48236164,-122.5866784,24,"7,666,966","668,867"
5500 BLOCK OF SE CESAR E CHAVEZ BLVD,21-1221,Eastmoreland,0600 - 0800,12,2021,2021-12-04,FALSE,Central,45.4824283,-122.6227075,10,"7,657,729","669,132"
9900 BLOCK OF SE HAROLD ST,21-1203,Lents,0000 - 0200,12,2021,2021-12-01,FALSE,East,45.48257163,-122.5612293,8,"7,673,493","668,776"
5500 BLOCK OF SE 82ND AVE,19-0329,Lents,0200 - 0400,10,2019,2019-10-10,FALSE,East,45.48257721,-122.578878,5,"7,668,968","668,894"
5500 BLOCK OF SE 82ND AVE,20-0664,Lents,2200 - 2400,10,2020,2020-10-15,TRUE,East,45.48257721,-122.578878,8,"7,668,968","668,894"
SE 97TH AVE / SE HAROLD ST,19-0335,Lents,1200 - 1400,10,2019,2019-10-16,FALSE,East,45.48267466,-122.5634367,4,"7,672,928","668,828"
SE 97TH AVE / SE HAROLD ST,22-0017,Lents,2000 - 2200,1,2022,2022-01-06,FALSE,East,45.48267473,-122.5634328,20,"7,672,929","668,828"
5500 BLOCK OF SE 73RD AVE,21-1008,Mt Scott-Arleta,1800 - 2000,10,2021,2021-10-09,FALSE,East,45.48270715,-122.5878963,1,"7,666,657","669,001"
5500 BLOCK OF SE 74TH AVE,21-0951,Mt Scott-Arleta,2200 - 2400,9,2021,2021-09-24,FALSE,East,45.48271174,-122.586738,6,"7,666,954","668,995"
9400 BLOCK OF SE HAROLD ST,20-0541,Lents,1800 - 2000,9,2020,2020-09-10,FALSE,East,45.48271701,-122.5667261,1,"7,672,085","668,865"
SE 108TH AVE / SE HAROLD ST,21-0555,Lents,1400 - 1600,6,2021,2021-06-24,FALSE,East,45.48272754,-122.5525258,1,"7,675,726","668,776"
9300 BLOCK OF SE HAROLD ST,20-0442,Lents,2000 - 2200,8,2020,2020-08-18,TRUE,East,45.48273418,-122.5672962,24,"7,671,939","668,875"
5500 BLOCK OF SE 72ND AVE,21-1151,Mt Scott-Arleta,0600 - 0800,11,2021,2021-11-14,FALSE,East,45.48275237,-122.5891811,4,"7,666,328","669,026"
4300 BLOCK OF SE HAROLD ST,21-0957,Woodstock,2000 - 2200,9,2021,2021-09-24,FALSE,East,45.48277347,-122.6179815,0,"7,658,944","669,226"
SE 82ND AVE / SE FOSTER RD,20-0556,Lents,2200 - 2400,9,2020,2020-09-13,TRUE,East,45.48280091,-122.5789486,6,"7,668,952","668,976"
SE HAROLD ST / SE 111TH AVE,21-1257,Lents,2000 - 2200,12,2021,2021-12-11,FALSE,East,45.48284284,-122.5489886,5,"7,676,634","668,795"
SE HAROLD ST / SE 113TH AVE,20-0483,Powellhurst-Gilbert,0000 - 0200,8,2020,2020-08-29,FALSE,East,45.48289957,-122.5471926,1,"7,677,095","668,804"
11500 BLOCK OF SE HAROLD ST,22-0154,Powellhurst-Gilbert,1600 - 1800,1,2022,2022-01-15,FALSE,East,45.48295269,-122.5442109,0,"7,677,860","668,804"
5500 BLOCK OF SE 128TH AVE,21-0017,Powellhurst-Gilbert,1000 - 1200,1,2021,2021-01-04,FALSE,East,45.48299496,-122.5322466,0,"7,680,928","668,742"
7700 BLOCK OF SE HAROLD ST,21-0727,Mt Scott-Arleta,2000 - 2200,8,2021,2021-08-01,FALSE,East,45.48301718,-122.5835159,0,"7,667,783","669,085"
SE 62ND AVE / SE HAROLD ST,21-0759,Mt Scott-Arleta,2200 - 2400,8,2021,2021-08-09,FALSE,East,45.48304568,-122.5995744,9,"7,663,666","669,202"
SE HAROLD ST / SE 61ST AVE,21-0275,Mt Scott-Arleta,0400 - 0600,3,2021,2021-03-25,FALSE,East,45.48304704,-122.6008499,0,"7,663,339","669,211"
SE HAROLD ST / SE 72ND AVE,20-0312,Mt Scott-Arleta,0000 - 0200,7,2020,2020-07-11,FALSE,East,45.48305586,-122.5892391,5,"7,666,316","669,137"
SE HAROLD ST / SE 72ND AVE,22-0288,Mt Scott-Arleta,0000 - 0200,3,2022,2022-03-10,FALSE,East,45.48305586,-122.5892391,4,"7,666,316","669,137"
SE HAROLD ST / SE 74TH AVE,21-0970,Mt Scott-Arleta,1800 - 2000,9,2021,2021-09-29,FALSE,East,45.48305595,-122.5866688,7,"7,666,975","669,120"
6300 BLOCK OF SE HAROLD ST,22-0182,Mt Scott-Arleta,2000 - 2200,2,2022,2022-02-09,FALSE,East,45.48309183,-122.5979497,0,"7,664,083","669,208"
5400 BLOCK OF SE 82ND AVE,21-0499,Lents,1600 - 1800,6,2021,2021-06-10,TRUE,East,45.48316979,-122.5788802,13,"7,668,973","669,110"
SE 122ND AVE / SE HAROLD ST,20-0248,Powellhurst-Gilbert,1800 - 2000,6,2020,2020-06-19,FALSE,East,45.48322573,-122.5379569,3,"7,679,466","668,863"
SE 122ND AVE / SE HAROLD ST,21-0380,Powellhurst-Gilbert,1600 - 1800,5,2021,2021-05-07,FALSE,East,45.48322573,-122.5379569,4,"7,679,466","668,863"
12700 BLOCK OF SE HAROLD ST,20-0165,Powellhurst-Gilbert,2000 - 2200,4,2020,2020-04-23,FALSE,East,45.48324861,-122.5326417,4,"7,680,829","668,837"
12200 BLOCK OF SE HAROLD ST,21-0477,Powellhurst-Gilbert,2200 - 2400,6,2021,2021-06-04,FALSE,East,45.48327811,-122.5374791,34,"7,679,589","668,879"
5400 BLOCK OF SE 17TH AVE,21-1262,Sellwood-Moreland,1000 - 1200,12,2021,2021-12-12,FALSE,Central,45.48333798,-122.6484409,1,"7,651,140","669,638"
12500 BLOCK OF SE HAROLD ST,20-0725,Powellhurst-Gilbert,1000 - 1200,11,2020,2020-11-01,FALSE,East,45.48336784,-122.5345844,3,"7,680,332","668,893"
SE 128TH AVE / SE HAROLD ST,20-0465,Powellhurst-Gilbert,2200 - 2400,8,2020,2020-08-23,FALSE,East,45.4833828,-122.5321902,0,"7,680,946","668,883"
8000 BLOCK OF SE FOSTER RD,21-0648,Mt Scott-Arleta,0200 - 0400,7,2021,2021-07-17,FALSE,East,45.48339372,-122.5806045,10,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,21-0708,Mt Scott-Arleta,0200 - 0400,7,2021,2021-07-30,TRUE,East,45.48339372,-122.5806045,17,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,21-1293,Mt Scott-Arleta,0200 - 0400,12,2021,2021-12-19,TRUE,East,45.48339372,-122.5806045,0,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,22-0167,Mt Scott-Arleta,0000 - 0200,2,2022,2022-02-12,FALSE,East,45.48339372,-122.5806045,49,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,22-0266,Mt Scott-Arleta,0200 - 0400,3,2022,2022-03-05,FALSE,East,45.48339372,-122.5806045,18,"7,668,533","669,203"
13400 BLOCK OF SE HAROLD ST,20-0307,Powellhurst-Gilbert,2000 - 2200,7,2020,2020-07-08,FALSE,East,45.48340263,-122.5253226,26,"7,682,707","668,846"
5400 BLOCK OF SE 74TH AVE,21-1079,Mt Scott-Arleta,1600 - 1800,10,2021,2021-10-25,FALSE,East,45.48340291,-122.5865996,0,"7,666,996","669,246"
SE HAROLD ST / SE 136TH AVE,20-0650,Powellhurst-Gilbert,2000 - 2200,10,2020,2020-10-03,FALSE,East,45.48343067,-122.5235763,0,"7,683,155","668,845"
13500 BLOCK OF SE HAROLD ST,21-0218,Powellhurst-Gilbert,2000 - 2200,3,2021,2021-03-11,TRUE,East,45.4834824,-122.5242217,0,"7,682,990","668,868"
5400 BLOCK OF SE 122ND AVE,21-1011,Powellhurst-Gilbert,1600 - 1800,10,2021,2021-10-09,FALSE,East,45.48349321,-122.5378807,10,"7,679,488","668,960"
