Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
11700 BLOCK OF SE FOSTER RD,20-0805,Pleasant Valley,2000 - 2200,11,2020,11/29/2020,True,East,45.476402417,-122.543206988,3,"7,678,057","666,410"
12100 BLOCK OF SE FOSTER RD,21-0981,Powellhurst-Gilbert,0000 - 0200,10,2021,10/3/2021,False,East,45.476572378,-122.537811915,1,"7,679,442","666,437"
12800 BLOCK OF SE FOSTER RD,20-0832,Pleasant Valley,1600 - 1800,12,2020,12/4/2020,True,East,45.476655000,-122.531446553,0,"7,681,075","666,426"
12800 BLOCK OF SE FOSTER RD,22-0218,Pleasant Valley,2200 - 2400,2,2022,2/20/2022,True,East,45.476655000,-122.531446553,15,"7,681,075","666,426"
SE HENRY ST / SE 93RD AVE,19-0115,Lents,1800 - 2000,4,2019,4/24/2019,True,East,45.476656524,-122.567632746,0,"7,671,796","666,662"
SE 97TH AVE / SE HENRY ST,20-0418,Lents,2200 - 2400,8,2020,8/12/2020,False,East,45.476660119,-122.563467881,0,"7,672,864","666,636"
13000 BLOCK OF SE FOSTER RD,19-0299,Pleasant Valley,0000 - 0200,9,2019,9/13/2019,True,East,45.476723563,-122.529120841,1,"7,681,672","666,436"
10200 BLOCK OF SE FOSTER RD,21-1281,Lents,0800 - 1000,12,2021,12/18/2021,False,East,45.476867374,-122.558035163,8,"7,674,259","666,676"
10200 BLOCK OF SE FOSTER RD,19-0404,Lents,0200 - 0400,12,2019,12/14/2019,False,East,45.476952999,-122.558003166,0,"7,674,268","666,707"
6200 BLOCK OF SE 103RD PL,21-0817,Lents,0600 - 0800,8,2021,8/22/2021,False,East,45.477031979,-122.556504594,14,"7,674,653","666,726"
6200 BLOCK OF SE 128TH AVE,20-0796,Pleasant Valley,0400 - 0600,11,2020,11/27/2020,False,East,45.477356983,-122.532087819,12,"7,680,917","666,686"
14800 BLOCK OF SE FOSTER RD,21-1223,Pleasant Valley,0400 - 0600,12,2021,12/5/2021,False,East,45.477427127,-122.510493195,6,"7,686,455","666,573"
6200 BLOCK OF SE 97TH AVE,21-0147,Lents,1000 - 1200,2,2021,2/18/2021,False,East,45.477522870,-122.563397814,7,"7,672,890","666,950"
6400 BLOCK OF S BEAVER AVE,20-0531,South Portland,2000 - 2200,9,2020,9/1/2020,False,Central,45.477602327,-122.671120889,0,"7,645,269","667,703"
6200 BLOCK OF SE 19TH AVE,20-0146,Sellwood-Moreland,1800 - 2000,4,2020,4/13/2020,False,Central,45.477756825,-122.646268184,1,"7,651,643","667,589"
6400 BLOCK OF SW 30TH AVE,21-1196,Hillsdale,2000 - 2200,11,2021,11/26/2021,False,Central,45.477808146,-122.707664373,0,"7,635,901","668,032"
6100 BLOCK OF SE 103RD PL,22-0296,Lents,0600 - 0800,3,2022,3/11/2022,True,East,45.477909990,-122.556501270,19,"7,674,662","667,046"
6200 BLOCK OF SE 82ND AVE,22-0011,Mt Scott-Arleta,1600 - 1800,1,2022,1/2/2022,False,East,45.477941996,-122.579098445,1,"7,668,868","667,206"
9800 BLOCK OF SE FOSTER RD,21-0525,Lents,0000 - 0200,6,2021,6/18/2021,True,East,45.478072965,-122.562099622,0,"7,673,228","667,142"
9700 BLOCK OF SE FOSTER RD,20-0220,Lents,0000 - 0200,5,2020,5/26/2020,False,East,45.478248229,-122.563034161,3,"7,672,990","667,212"
7800 BLOCK OF SE CARLTON ST,19-0077,Mt Scott-Arleta,0200 - 0400,3,2019,3/14/2019,False,East,45.478287488,-122.582894027,16,"7,667,898","667,357"
I205 FWY SB / SE WOODSTOCK BLVD,22-0080,Lents,1000 - 1200,1,2022,1/4/2022,False,East,45.478338384,-122.565954576,0,"7,672,242","667,264"
12100 BLOCK OF SE MARTINS ST,21-0963,Powellhurst-Gilbert,2200 - 2400,9,2021,9/26/2021,True,East,45.478349968,-122.537516872,1,"7,679,534","667,083"
6000 BLOCK OF SE 128TH AVE,20-0828,Pleasant Valley,1800 - 2000,12,2020,12/3/2020,False,East,45.478380310,-122.532089315,7,"7,680,926","667,059"
6100 BLOCK OF SE 72ND AVE,21-0694,Mt Scott-Arleta,2200 - 2400,7,2021,7/27/2021,False,East,45.478586432,-122.589242430,3,"7,666,273","667,508"
7000 BLOCK OF SE MARTINS ST,21-0900,Mt Scott-Arleta,2000 - 2200,9,2021,9/13/2021,False,East,45.478893856,-122.590591430,21,"7,665,930","667,629"
7000 BLOCK OF SE MARTINS ST,21-1049,Mt Scott-Arleta,1800 - 2000,10,2021,10/18/2021,False,East,45.478893856,-122.590591430,0,"7,665,930","667,629"
SE 99TH AVE / SE YUKON ST,20-0082,Lents,0400 - 0600,2,2020,2/17/2020,False,East,45.479008879,-122.561774789,3,"7,673,320","667,481"
SE 99TH AVE / SE YUKON ST,20-0083,Lents,2200 - 2400,2,2020,2/14/2020,False,East,45.479008879,-122.561774789,1,"7,673,320","667,481"
SE YUKON ST / SE 97TH AVE,19-0065,Lents,2200 - 2400,2,2019,2/27/2019,False,East,45.479015327,-122.563401309,6,"7,672,903","667,494"
10200 BLOCK OF SE YUKON ST,22-0037,Lents,0400 - 0600,1,2022,1/12/2022,False,East,45.479049634,-122.557973801,1,"7,674,295","667,471"
6800 BLOCK OF SE WOODSTOCK BLVD,20-0466,Mt Scott-Arleta,1600 - 1800,8,2020,8/25/2020,False,East,45.479106681,-122.592463465,17,"7,665,452","667,719"
6300 BLOCK OF SE WOODSTOCK BLVD,22-0397,Mt Scott-Arleta,1000 - 1200,3,2022,3/31/2022,False,East,45.479109377,-122.598329185,0,"7,663,948","667,759"
8900 BLOCK OF SE WOODSTOCK BLVD,20-0532,Lents,1200 - 1400,9,2020,9/1/2020,False,East,45.479215527,-122.571177351,0,"7,670,911","667,618"
9900 BLOCK OF SE YUKON ST,19-0063,Lents,2000 - 2200,2,2019,2/25/2019,False,East,45.479220101,-122.561318355,11,"7,673,439","667,555"
9900 BLOCK OF SE YUKON ST,19-0106,Lents,0000 - 0200,4,2019,4/14/2019,False,East,45.479220101,-122.561318355,3,"7,673,439","667,555"
9900 BLOCK OF SE YUKON ST,19-0349,Lents,0200 - 0400,10,2019,10/30/2019,False,East,45.479220101,-122.561318355,7,"7,673,439","667,555"
6000 BLOCK OF SE 72ND AVE,22-0391,Mt Scott-Arleta,1800 - 2000,3,2022,3/29/2022,True,East,45.479226309,-122.589359557,12,"7,666,249","667,742"
1800 BLOCK OF SW IOWA ST,21-0778,Hillsdale,2000 - 2200,7,2021,7/10/2021,True,Central,45.479227997,-122.697583023,1,"7,638,500","668,479"
2500 BLOCK OF SW BERTHA BLVD,21-1058,Hillsdale,0000 - 0200,10,2021,10/22/2021,False,Central,45.479279213,-122.702928223,5,"7,637,130","668,535"
SE WOODSTOCK BLVD / SE 87TH AVE,20-0897,Lents,1400 - 1600,12,2020,12/25/2020,False,East,45.479296141,-122.573399388,6,"7,670,342","667,662"
SE FOSTER RD / SE 94TH AVE,20-0612,Lents,1200 - 1400,9,2020,9/29/2020,False,East,45.479339884,-122.566864587,12,"7,672,018","667,635"
SE WOODSTOCK BLVD / SE 83RD AVE,21-1001,Lents,2000 - 2200,10,2021,10/8/2021,False,East,45.479438392,-122.577975392,6,"7,669,170","667,744"
SE 82ND AVE / SE WOODSTOCK BLVD,21-0071,Lents,1800 - 2000,1,2021,1/23/2021,False,East,45.479469048,-122.579010018,4,"7,668,905","667,762"
5900 BLOCK OF SE 92ND AVE,21-1287,Lents,1400 - 1600,12,2021,12/19/2021,False,East,45.479469223,-122.568671094,1,"7,671,556","667,694"
7200 BLOCK OF SE WOODSTOCK BLVD,20-0450,Mt Scott-Arleta,0000 - 0200,8,2020,8/21/2020,True,East,45.479501907,-122.588839286,7,"7,666,385","667,839"
SE 72ND AVE / SE WOODSTOCK BLVD,21-0713,Mt Scott-Arleta,2200 - 2400,7,2021,7/30/2021,False,East,45.479515615,-122.589292194,0,"7,666,269","667,847"
SE 72ND AVE / SE WOODSTOCK BLVD,21-0924,Mt Scott-Arleta,2200 - 2400,9,2021,9/19/2021,False,East,45.479515615,-122.589292194,18,"7,666,269","667,847"
7100 BLOCK OF SE WOODSTOCK BLVD,21-0670,Mt Scott-Arleta,0000 - 0200,7,2021,7/23/2021,False,East,45.479567849,-122.589738719,33,"7,666,155","667,869"
7100 BLOCK OF SE WOODSTOCK BLVD,21-0711,Mt Scott-Arleta,0000 - 0200,7,2021,7/23/2021,False,East,45.479567849,-122.589738719,0,"7,666,155","667,869"
SE 73RD AVE / SE WOODSTOCK BLVD,20-0731,Mt Scott-Arleta,2200 - 2400,11,2020,11/3/2020,False,East,45.479596589,-122.588008159,25,"7,666,599","667,868"
3100 BLOCK OF SW IOWA ST,21-0503,Hayhurst,0000 - 0200,6,2021,6/12/2021,True,Central,45.479713104,-122.709048854,1,"7,635,565","668,736"
9200 BLOCK OF SE FOSTER RD,21-0078,Lents,0000 - 0200,1,2021,1/25/2021,False,East,45.479749369,-122.568197689,6,"7,671,680","667,793"
7200 BLOCK OF SE WOODSTOCK BLVD,21-0643,Mt Scott-Arleta,2000 - 2200,7,2021,7/15/2021,False,East,45.479789440,-122.588869357,8,"7,666,380","667,944"
7200 BLOCK OF SE WOODSTOCK BLVD,21-0689,Mt Scott-Arleta,0000 - 0200,7,2021,7/27/2021,True,East,45.479789440,-122.588869357,24,"7,666,380","667,944"
9900 BLOCK OF SE KNIGHT ST,19-0322,Lents,1200 - 1400,10,2019,10/7/2019,False,East,45.479819426,-122.561250396,10,"7,673,462","667,773"
12500 BLOCK OF SE RAMONA ST,21-0715,Pleasant Valley,0400 - 0600,7,2021,7/31/2021,False,East,45.480093707,-122.533714491,22,"7,680,525","667,694"
6800 BLOCK OF SE KNIGHT ST,22-0291,Mt Scott-Arleta,1800 - 2000,2,2022,2/24/2022,False,East,45.480099137,-122.592503912,0,"7,665,451","668,081"
SE FOSTER RD / SE 91ST AVE,20-0671,Lents,2200 - 2400,10,2020,10/16/2020,False,East,45.480105830,-122.569579581,0,"7,671,329","667,932"
12200 BLOCK OF SE RAMONA ST,21-0020,Pleasant Valley,2200 - 2400,1,2021,1/5/2021,False,East,45.480106546,-122.536550256,10,"7,679,798","667,717"
12200 BLOCK OF SE RAMONA ST,20-0201,Pleasant Valley,0000 - 0200,5,2020,5/20/2020,False,East,45.480106821,-122.536998767,2,"7,679,683","667,720"
8100 BLOCK OF SE KNIGHT ST,20-0603,Mt Scott-Arleta,1800 - 2000,9,2020,9/25/2020,False,East,45.480148346,-122.579526280,6,"7,668,779","668,013"
8100 BLOCK OF SE KNIGHT ST,21-0682,Mt Scott-Arleta,2200 - 2400,7,2021,7/25/2021,False,East,45.480148346,-122.579526280,8,"7,668,779","668,013"
SE 122ND AVE / SE RAMONA ST,20-0376,Powellhurst-Gilbert,2200 - 2400,7,2020,7/28/2020,False,East,45.480151887,-122.537242183,12,"7,679,621","667,738"
SE 122ND AVE / SE RAMONA ST,21-0145,Powellhurst-Gilbert,2000 - 2200,2,2021,2/18/2021,False,East,45.480151887,-122.537242183,7,"7,679,621","667,738"
5900 BLOCK OF SE 72ND AVE,21-0942,Mt Scott-Arleta,1800 - 2000,9,2021,9/21/2021,False,East,45.480167193,-122.589218650,3,"7,666,294","668,084"
5900 BLOCK OF SE 72ND AVE,21-1216,Mt Scott-Arleta,2000 - 2200,12,2021,12/2/2021,False,East,45.480167193,-122.589218650,15,"7,666,294","668,084"
12300 BLOCK OF SE RAMONA ST,20-0025,Pleasant Valley,2200 - 2400,1,2020,1/11/2020,False,East,45.480189189,-122.535293513,0,"7,680,121","667,739"
12300 BLOCK OF SE RAMONA ST,22-0198,Pleasant Valley,0200 - 0400,2,2022,2/18/2022,False,East,45.480189330,-122.535749820,7,"7,680,004","667,742"
5800 BLOCK OF SE 99TH AVE,20-0484,Lents,0000 - 0200,8,2020,8/29/2020,False,East,45.480218649,-122.561783584,3,"7,673,329","667,922"
5800 BLOCK OF SE 99TH AVE,20-0523,Lents,1200 - 1400,9,2020,9/7/2020,False,East,45.480218649,-122.561783584,27,"7,673,329","667,922"
7400 BLOCK OF SE KNIGHT ST,21-1050,Mt Scott-Arleta,0200 - 0400,10,2021,10/19/2021,False,East,45.480264283,-122.586293257,0,"7,667,045","668,100"
SE 72ND AVE / SE KNIGHT ST,22-0124,Mt Scott-Arleta,1800 - 2000,2,2022,2/1/2022,False,East,45.480264833,-122.589280741,9,"7,666,279","668,120"
7900 BLOCK OF SE KNIGHT ST,22-0094,Mt Scott-Arleta,1600 - 1800,1,2022,1/29/2022,False,East,45.480347586,-122.582006223,8,"7,668,145","668,102"
9800 BLOCK OF SE RAMONA ST,19-0198,Lents,1200 - 1400,6,2019,6/29/2019,False,East,45.480522315,-122.562137809,1,"7,673,241","668,035"
5800 BLOCK OF SE 88TH AVE,20-0130,Lents,0800 - 1000,4,2020,4/6/2020,False,East,45.480532500,-122.572391479,1,"7,670,612","668,106"
5800 BLOCK OF SE 88TH AVE,20-0209,Lents,2200 - 2400,5,2020,5/27/2020,False,East,45.480532500,-122.572391479,1,"7,670,612","668,106"
5800 BLOCK OF SE 77TH AVE,21-0929,Mt Scott-Arleta,1600 - 1800,9,2021,9/20/2021,False,East,45.480642081,-122.584072368,1,"7,667,618","668,223"
SB SW BARBUR BLVD TO / WB SW CAPITOL HWY,21-0204,South Portland,2000 - 2200,3,2021,3/7/2021,True,Central,45.480663987,-122.680259092,0,"7,642,956","668,882"
SW CAPITOL HWY / SW BARBUR BLVD,21-0259,South Portland,0600 - 0800,3,2021,3/25/2021,False,Central,45.480699334,-122.680276049,1,"7,642,952","668,895"
SW CAPITOL HWY / SW BARBUR BLVD,21-0272,South Portland,0800 - 1000,3,2021,3/28/2021,True,Central,45.480699334,-122.680276049,1,"7,642,952","668,895"
SE FOSTER RD / SE 88TH AVE,21-0676,Lents,1600 - 1800,7,2021,7/24/2021,False,East,45.480942647,-122.572316736,5,"7,670,635","668,255"
5700 BLOCK OF SE 91ST AVE,21-1217,Lents,0000 - 0200,12,2021,12/3/2021,True,East,45.481035445,-122.569757744,5,"7,671,292","668,272"
10300 BLOCK OF SE REEDWAY ST,19-0429,Lents,0600 - 0800,5,2019,5/24/2019,True,East,45.481158049,-122.556521322,1,"7,674,687","668,230"
5900 BLOCK OF SW 30TH AVE,21-0358,Hillsdale,2200 - 2400,5,2021,5/1/2021,False,Central,45.481177181,-122.707678264,0,"7,635,931","669,260"
8900 BLOCK OF SE REEDWAY ST,19-0255,Lents,0600 - 0800,8,2019,8/11/2019,False,East,45.481318139,-122.570665072,1,"7,671,062","668,381"
8900 BLOCK OF SE REEDWAY ST,19-0368,Lents,0000 - 0200,11,2019,11/16/2019,False,East,45.481318139,-122.570665072,9,"7,671,062","668,381"
8900 BLOCK OF SE REEDWAY ST,21-0397,Lents,2000 - 2200,5,2021,5/14/2021,False,East,45.481318139,-122.570665072,5,"7,671,062","668,381"
8900 BLOCK OF SE REEDWAY ST,22-0346,Lents,0400 - 0600,3,2022,3/21/2022,False,East,45.481318139,-122.570665072,3,"7,671,062","668,381"
SE 92ND AVE / SE REEDWAY ST,21-0550,Lents,1000 - 1200,6,2021,6/23/2021,False,East,45.481319659,-122.568601957,9,"7,671,591","668,368"
5700 BLOCK OF SE 74TH AVE,22-0238,Mt Scott-Arleta,1400 - 1600,2,2022,2/27/2022,False,East,45.481341837,-122.586633134,4,"7,666,968","668,495"
8600 BLOCK OF SE FOSTER RD,21-0056,Lents,0400 - 0600,1,2021,1/16/2021,False,East,45.481576872,-122.574570756,5,"7,670,063","668,501"
5600 BLOCK OF SE 83RD AVE,19-0461,Lents,1800 - 2000,1,2019,1/4/2019,False,East,45.481657152,-122.577869326,0,"7,669,218","668,552"
SE 74TH AVE / SE REEDWAY ST,21-0794,Mt Scott-Arleta,1800 - 2000,8,2021,8/12/2021,False,East,45.481683711,-122.586692491,20,"7,666,956","668,620"
SE 74TH AVE / SE REEDWAY ST,21-0856,Mt Scott-Arleta,0400 - 0600,9,2021,9/1/2021,False,East,45.481683711,-122.586692491,22,"7,666,956","668,620"
5600 BLOCK OF SE 119TH AVE,21-0217,Powellhurst-Gilbert,1200 - 1400,3,2021,3/10/2021,False,East,45.481749067,-122.540926564,0,"7,678,691","668,344"
10000 BLOCK OF SE ELLIS ST,20-0084,Lents,2000 - 2200,2,2020,2/17/2020,False,East,45.481847699,-122.560138326,3,"7,673,766","668,505"
9800 BLOCK OF SE ELLIS ST,22-0171,Lents,2200 - 2400,2,2022,2/12/2022,False,East,45.481897783,-122.562086323,18,"7,673,267","668,536"
5600 BLOCK OF SE 88TH AVE,20-0503,Lents,2000 - 2200,8,2020,8/16/2020,False,East,45.481920490,-122.571950681,5,"7,670,738","668,609"
8400 BLOCK OF SE FOSTER RD,19-0132,Lents,1800 - 2000,5,2019,5/3/2019,False,East,45.481991928,-122.576653009,24,"7,669,533","668,666"
8400 BLOCK OF SE FOSTER RD,21-1310,Lents,1600 - 1800,12,2021,12/28/2021,False,East,45.481991928,-122.576653009,3,"7,669,533","668,666"
5600 BLOCK OF SE 82ND AVE,21-0201,Mt Scott-Arleta,0000 - 0200,3,2021,3/7/2021,False,East,45.482017660,-122.579021365,0,"7,668,926","668,691"
8300 BLOCK OF SE FOSTER RD,19-0114,Lents,1000 - 1200,4,2019,4/24/2019,True,East,45.482122172,-122.577188196,0,"7,669,397","668,717"
8400 BLOCK OF SE ELLIS ST,22-0306,Lents,1800 - 2000,3,2022,3/13/2022,False,East,45.482193298,-122.576137741,0,"7,669,667","668,736"
SE 86TH AVE / SE ELLIS ST,21-0775,Lents,1600 - 1800,8,2021,8/12/2021,False,East,45.482243472,-122.574879809,0,"7,669,990","668,746"
SE ELLIS ST / SE 87TH AVE,22-0352,Lents,1600 - 1800,3,2022,3/21/2022,False,East,45.482253567,-122.573257693,3,"7,670,406","668,739"
8000 BLOCK OF SE ELLIS ST,22-0314,Mt Scott-Arleta,0200 - 0400,3,2022,3/9/2022,False,East,45.482315458,-122.580908265,0,"7,668,445","668,812"
SE 74TH AVE / SE ELLIS ST,21-1053,Mt Scott-Arleta,2000 - 2200,10,2021,10/20/2021,False,East,45.482361642,-122.586678385,24,"7,666,966","668,867"
5500 BLOCK OF SE CESAR E CHAVEZ BLVD,21-1221,Eastmoreland,0600 - 0800,12,2021,12/4/2021,False,Central,45.482428298,-122.622707472,10,"7,657,729","669,132"
9900 BLOCK OF SE HAROLD ST,21-1203,Lents,0000 - 0200,12,2021,12/1/2021,False,East,45.482571634,-122.561229331,8,"7,673,493","668,776"
5500 BLOCK OF SE 82ND AVE,19-0329,Lents,0200 - 0400,10,2019,10/10/2019,False,East,45.482577209,-122.578878029,5,"7,668,968","668,894"
5500 BLOCK OF SE 82ND AVE,20-0664,Lents,2200 - 2400,10,2020,10/15/2020,True,East,45.482577209,-122.578878029,8,"7,668,968","668,894"
SE 97TH AVE / SE HAROLD ST,19-0335,Lents,1200 - 1400,10,2019,10/16/2019,False,East,45.482674655,-122.563436691,4,"7,672,928","668,828"
SE 97TH AVE / SE HAROLD ST,22-0017,Lents,2000 - 2200,1,2022,1/6/2022,False,East,45.482674725,-122.563432793,20,"7,672,929","668,828"
5500 BLOCK OF SE 73RD AVE,21-1008,Mt Scott-Arleta,1800 - 2000,10,2021,10/9/2021,False,East,45.482707149,-122.587896251,1,"7,666,657","669,001"
5500 BLOCK OF SE 74TH AVE,21-0951,Mt Scott-Arleta,2200 - 2400,9,2021,9/24/2021,False,East,45.482711741,-122.586738045,6,"7,666,954","668,995"
9400 BLOCK OF SE HAROLD ST,20-0541,Lents,1800 - 2000,9,2020,9/10/2020,False,East,45.482717010,-122.566726118,1,"7,672,085","668,865"
SE 108TH AVE / SE HAROLD ST,21-0555,Lents,1400 - 1600,6,2021,6/24/2021,False,East,45.482727541,-122.552525809,1,"7,675,726","668,776"
9300 BLOCK OF SE HAROLD ST,20-0442,Lents,2000 - 2200,8,2020,8/18/2020,True,East,45.482734184,-122.567296176,24,"7,671,939","668,875"
5500 BLOCK OF SE 72ND AVE,21-1151,Mt Scott-Arleta,0600 - 0800,11,2021,11/14/2021,False,East,45.482752369,-122.589181097,4,"7,666,328","669,026"
4300 BLOCK OF SE HAROLD ST,21-0957,Woodstock,2000 - 2200,9,2021,9/24/2021,False,East,45.482773472,-122.617981507,0,"7,658,944","669,226"
SE 82ND AVE / SE FOSTER RD,20-0556,Lents,2200 - 2400,9,2020,9/13/2020,True,East,45.482800907,-122.578948618,6,"7,668,952","668,976"
SE HAROLD ST / SE 111TH AVE,21-1257,Lents,2000 - 2200,12,2021,12/11/2021,False,East,45.482842844,-122.548988579,5,"7,676,634","668,795"
SE HAROLD ST / SE 113TH AVE,20-0483,Powellhurst-Gilbert,0000 - 0200,8,2020,8/29/2020,False,East,45.482899569,-122.547192625,1,"7,677,095","668,804"
11500 BLOCK OF SE HAROLD ST,22-0154,Powellhurst-Gilbert,1600 - 1800,1,2022,1/15/2022,False,East,45.482952691,-122.544210874,0,"7,677,860","668,804"
5500 BLOCK OF SE 128TH AVE,21-0017,Powellhurst-Gilbert,1000 - 1200,1,2021,1/4/2021,False,East,45.482994963,-122.532246551,0,"7,680,928","668,742"
7700 BLOCK OF SE HAROLD ST,21-0727,Mt Scott-Arleta,2000 - 2200,8,2021,8/1/2021,False,East,45.483017178,-122.583515940,0,"7,667,783","669,085"
SE 62ND AVE / SE HAROLD ST,21-0759,Mt Scott-Arleta,2200 - 2400,8,2021,8/9/2021,False,East,45.483045675,-122.599574434,9,"7,663,666","669,202"
SE HAROLD ST / SE 61ST AVE,21-0275,Mt Scott-Arleta,0400 - 0600,3,2021,3/25/2021,False,East,45.483047039,-122.600849879,0,"7,663,339","669,211"
SE HAROLD ST / SE 72ND AVE,20-0312,Mt Scott-Arleta,0000 - 0200,7,2020,7/11/2020,False,East,45.483055857,-122.589239059,5,"7,666,316","669,137"
SE HAROLD ST / SE 72ND AVE,22-0288,Mt Scott-Arleta,0000 - 0200,3,2022,3/10/2022,False,East,45.483055857,-122.589239059,4,"7,666,316","669,137"
SE HAROLD ST / SE 74TH AVE,21-0970,Mt Scott-Arleta,1800 - 2000,9,2021,9/29/2021,False,East,45.483055952,-122.586668781,7,"7,666,975","669,120"
6300 BLOCK OF SE HAROLD ST,22-0182,Mt Scott-Arleta,2000 - 2200,2,2022,2/9/2022,False,East,45.483091833,-122.597949718,0,"7,664,083","669,208"
5400 BLOCK OF SE 82ND AVE,21-0499,Lents,1600 - 1800,6,2021,6/10/2021,True,East,45.483169790,-122.578880209,13,"7,668,973","669,110"
SE 122ND AVE / SE HAROLD ST,20-0248,Powellhurst-Gilbert,1800 - 2000,6,2020,6/19/2020,False,East,45.483225729,-122.537956929,3,"7,679,466","668,863"
SE 122ND AVE / SE HAROLD ST,21-0380,Powellhurst-Gilbert,1600 - 1800,5,2021,5/7/2021,False,East,45.483225729,-122.537956929,4,"7,679,466","668,863"
12700 BLOCK OF SE HAROLD ST,20-0165,Powellhurst-Gilbert,2000 - 2200,4,2020,4/23/2020,False,East,45.483248607,-122.532641745,4,"7,680,829","668,837"
12200 BLOCK OF SE HAROLD ST,21-0477,Powellhurst-Gilbert,2200 - 2400,6,2021,6/4/2021,False,East,45.483278106,-122.537479080,34,"7,679,589","668,879"
5400 BLOCK OF SE 17TH AVE,21-1262,Sellwood-Moreland,1000 - 1200,12,2021,12/12/2021,False,Central,45.483337983,-122.648440894,1,"7,651,140","669,638"
12500 BLOCK OF SE HAROLD ST,20-0725,Powellhurst-Gilbert,1000 - 1200,11,2020,11/1/2020,False,East,45.483367842,-122.534584425,3,"7,680,332","668,893"
SE 128TH AVE / SE HAROLD ST,20-0465,Powellhurst-Gilbert,2200 - 2400,8,2020,8/23/2020,False,East,45.483382804,-122.532190219,0,"7,680,946","668,883"
8000 BLOCK OF SE FOSTER RD,21-0648,Mt Scott-Arleta,0200 - 0400,7,2021,7/17/2021,False,East,45.483393715,-122.580604529,10,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,21-0708,Mt Scott-Arleta,0200 - 0400,7,2021,7/30/2021,True,East,45.483393715,-122.580604529,17,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,21-1293,Mt Scott-Arleta,0200 - 0400,12,2021,12/19/2021,True,East,45.483393715,-122.580604529,0,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,22-0167,Mt Scott-Arleta,0000 - 0200,2,2022,2/12/2022,False,East,45.483393715,-122.580604529,49,"7,668,533","669,203"
8000 BLOCK OF SE FOSTER RD,22-0266,Mt Scott-Arleta,0200 - 0400,3,2022,3/5/2022,False,East,45.483393715,-122.580604529,18,"7,668,533","669,203"
13400 BLOCK OF SE HAROLD ST,20-0307,Powellhurst-Gilbert,2000 - 2200,7,2020,7/8/2020,False,East,45.483402628,-122.525322630,26,"7,682,707","668,846"
5400 BLOCK OF SE 74TH AVE,21-1079,Mt Scott-Arleta,1600 - 1800,10,2021,10/25/2021,False,East,45.483402905,-122.586599617,0,"7,666,996","669,246"
SE HAROLD ST / SE 136TH AVE,20-0650,Powellhurst-Gilbert,2000 - 2200,10,2020,10/3/2020,False,East,45.483430672,-122.523576329,0,"7,683,155","668,845"
13500 BLOCK OF SE HAROLD ST,21-0218,Powellhurst-Gilbert,2000 - 2200,3,2021,3/11/2021,True,East,45.483482399,-122.524221709,0,"7,682,990","668,868"
5400 BLOCK OF SE 122ND AVE,21-1011,Powellhurst-Gilbert,1600 - 1800,10,2021,10/9/2021,False,East,45.483493209,-122.537880718,10,"7,679,488","668,960"
8500 BLOCK OF SE INSLEY ST,21-0135,Lents,0000 - 0200,2,2021,2/13/2021,False,East,45.483594259,-122.575131952,0,"7,669,938","669,240"
5300 BLOCK OF SE 104TH AVE,22-0271,Lents,1800 - 2000,3,2022,3/5/2022,False,East,45.483747182,-122.555647764,0,"7,674,935","669,168"
5300 BLOCK OF SE 118TH AVE,21-0207,Powellhurst-Gilbert,2000 - 2200,3,2021,3/8/2021,False,East,45.483767289,-122.541911721,14,"7,678,457","669,086"
5300 BLOCK OF SE 122ND AVE,20-0732,Powellhurst-Gilbert,0800 - 1000,11,2020,11/3/2020,False,East,45.484039525,-122.537861309,0,"7,679,498","669,159"
5300 BLOCK OF SE 19TH AVE,22-0361,Sellwood-Moreland,0600 - 0800,3,2022,3/21/2022,False,Central,45.484294223,-122.646456627,0,"7,651,658","669,973"
6300 BLOCK OF SE STEELE ST,20-0206,Mt Scott-Arleta,1400 - 1600,5,2020,5/24/2020,False,East,45.484304661,-122.598092010,1,"7,664,058","669,651"
9000 BLOCK OF SE STEELE ST,22-0356,Lents,0600 - 0800,3,2022,3/22/2022,False,East,45.484591143,-122.569758559,0,"7,671,325","669,568"
13500 BLOCK OF SE STEELE ST,21-0288,Powellhurst-Gilbert,0000 - 0200,4,2021,4/5/2021,False,East,45.484674495,-122.523987257,5,"7,683,061","669,301"
